access_id,odonimo_raw,localita,civico,esponente,coord_x,coord_y,section_number,assignment_method,coordinate_quality_flag,coordinate_suspect_reason,same_street_neighbour_count,distance_to_same_street_cluster_m,distance_to_nearest_same_street_m,nearest_validated_street_context,nearest_validated_street_context_count,distance_to_nearest_different_street_m,census_cell_id,suggested_action,notes
3596317,TRAVERSA PRIMA DI VIA PITAGORA,,50,,"16,3086319","38,9732888",,,isolated_point,nearest same-street civic is 888.8 m away,0,662.5,888.8,VIA ANTONIO DE MEDICI,16,15.3,0791600000033,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3589613,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,,4,,"16,3106361","38,9760216",,,street_context_mismatch,point is near validated ANNCSU civics labelled TRAVERSA OTTAVA DI VIA MADONNA DELLA SPINA (13 of nearby context within 120 m),0,679.2,236.8,TRAVERSA OTTAVA DI VIA MADONNA DELLA SPINA,13,29.7,0791600000032,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3517365,TRAVERSA TERZA DI VIA SAVERIO D'IPPOLITO,,2,,"16,2368803","38,9263575",53,spatially_resolved_candidate,isolated_point,nearest same-street civic is 1185.2 m away,0,1841.2,1185.2,,0,,0791600000358,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3618432,TRAVERSA UNDICESIMA DI VIA DEI BIZANTINI,,1,,"16,2429667","38,9245136",,,isolated_point,nearest same-street civic is 930.2 m away,0,4117.1,930.2,VIA ALIDA NUCIFERO,5,0.0,0791600000083,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520622,VIA ANTONIO CAPPELLI,,26,,"16,246955","38,951158",50,anncsu_crosswalk_abbreviation_unique_and_civic_rule,street_context_mismatch,point is near validated ANNCSU civics labelled VIA ACQUAFREDDA (7 of nearby context within 120 m),1,622.0,135.9,VIA ACQUAFREDDA,7,0.0,0791600000351,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526420,VIA ANTONIO GRAMSCI,,58,,"16,316165","38,9782749",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIA EROI DI SAPRI (4 of nearby context within 120 m),3,2078.2,138.9,VIA EROI DI SAPRI,4,85.9,0791600000011,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3527394,VIA ARMANDO SCARPINO,,247,,"16,320257","38,981522",63,anncsu_crosswalk_abbreviation_unique,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA CAPITOLO (7 of nearby context within 120 m),0,1489.8,1154.4,CONTRADA CAPITOLO,7,28.9,0791600000009,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3512013,VIA AURELIO CASSIODORO,,14,,"16,3377493","38,9505043",67,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA AFRICA (21 of nearby context within 120 m),0,2463.5,208.7,VIA AFRICA,21,2.8,0791600000136,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3512036,VIA AURELIO CASSIODORO,,40,,"16,3371276","38,948688",67,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA ALDO MORO (5 of nearby context within 120 m),0,2489.8,178.5,VIA ALDO MORO,5,0.0,0791600000136,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533329,VIA BENEDETTO MUSOLINO,,1,,"16,288853","38,9599909",17,anncsu_crosswalk_abbreviation_unique,street_context_mismatch,point is near validated ANNCSU civics labelled VIA BELVEDERE (6 of nearby context within 120 m),0,2107.6,226.5,VIA BELVEDERE,6,0.0,0791600000244,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3532652,VIA CANNETO,,92,,"16,3008901","38,9721911",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIA ADDA (4 of nearby context within 120 m),0,1883.7,192.1,VIA ADDA,4,0.0,0791600000039,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533343,VIA CAPITOLO,,3,,"16,305661","38,951164",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIA CAPITANO MANFREDI (9 of nearby context within 120 m),0,1109.4,184.0,VIA CAPITANO MANFREDI,9,32.0,0791600000129,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533347,VIA CAPITOLO,,5,,"16,3201111","38,9817561",,,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA CAPITOLO (6 of nearby context within 120 m),1,2511.9,122.5,CONTRADA CAPITOLO,6,28.9,0791600000009,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3572219,VIA CARCERI,,2,,"16,3011624","38,9410098",,,isolated_point,nearest same-street civic is 1015.7 m away,0,2392.0,1015.7,CONTRADA CAPIZZAGLIE,2,0.0,0791600000350,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3533356,VIA CARLO ARDITO,,4,,"16,2998705","38,9356816",9,anncsu_crosswalk_abbreviation_unique,street_context_mismatch,point is near validated ANNCSU civics labelled VIALE SALVATORE RAFFAELE (4 of nearby context within 120 m),0,1924.5,235.6,VIALE SALVATORE RAFFAELE,4,80.6,0791600000323,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526187,VIA CARMELINA TROPEA,,11,,"16,3294081","38,9753401",28,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA BOLZANO (8 of nearby context within 120 m),0,1707.9,349.8,VIA BOLZANO,8,20.7,0791600000052,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520317,VIA CAVALIERE NICOLA AZZARITO,,3,,"16,3078557","38,9553558",,,isolated_point,nearest same-street civic is 640.9 m away,0,2381.8,640.9,VIA CARMELINA TROPEA,14,2.2,0791600000131,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3531433,VIA CESARE PAVESE,,1,,"16,3109394","38,9349317",52,normalized_street_exact,isolated_point,nearest same-street civic is 2357.8 m away,0,2418.6,2357.8,VIA RAFFAELE MATARAZZO,2,63.7,0791600000350,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3572291,VIA COSCHI,,107,,"16,2786866","38,9506432",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIA CAFARONE (7 of nearby context within 120 m),0,1414.7,184.6,VIA CAFARONE,7,0.0,0791600000213,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3528144,VIA DEGLI ALLORI,,1,,"16,325306","38,9486271",65,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA CANNETO (12 of nearby context within 120 m),0,380.6,761.2,VIA CANNETO,12,12.4,0791600000134,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3515052,VIA DEGLI AUSONI,,97,,"16,3287544","38,9444328",77,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DELLE IMPRESE (4 of nearby context within 120 m),0,546.4,161.0,VIA DELLE IMPRESE,4,74.8,0791600000134,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3534789,VIA DEGLI EUCALIPTI,,14,,"16,3338173","38,9235867",65,normalized_street_exact,isolated_point,nearest same-street civic is 1075.5 m away,0,2772.0,1075.5,VIA MAGGIORE TOSELLI,7,52.4,0791600000324,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3531928,VIA DEL PROGRESSO,,533,,"16,280143","38,9615629",63,normalized_street_exact_and_civic_rule,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DEL MARE (12 of nearby context within 120 m),0,2527.1,247.0,VIA DEL MARE,12,16.3,0791600000146,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538989,VIA FRATELLI ROSSELLI,,3,,"16,2776247","38,9607352",58,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DEI BIZANTINI (7 of nearby context within 120 m),1,202.2,145.7,VIA DEI BIZANTINI,7,30.9,0791600000146,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538232,VIA GALILEO GALILEI,,6,,"16,318288","38,9670617",38,anncsu_crosswalk_abbreviation_unique,isolated_point,nearest same-street civic is 2495.8 m away,0,2518.5,2495.8,VIA FRANCESCO BORRELLO,10,48.6,0791600000025,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3522438,VIA GIOACCHINO MURAT,,111,,"16,3244874","38,9456708",65,anncsu_crosswalk_abbreviation_unique_and_civic_rule,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DEGLI SVEVI (6 of nearby context within 120 m),2,1679.6,128.3,VIA DEGLI SVEVI,6,62.9,0791600000134,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3527378,VIA GIUSTINO FORTUNATO,,9,,"16,3322403","38,9614267",66,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DEL PROGRESSO (13 of nearby context within 120 m),0,2049.1,179.6,VIA DEL PROGRESSO,13,0.0,0791600000140,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3530756,VIA GRAZIA DELEDDA,,26,,"16,3323669","38,933206",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DEL PROGRESSO (10 of nearby context within 120 m),0,3371.5,195.0,VIA DEL PROGRESSO,10,0.0,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516275,VIA ISONZO,,48,,"16,2872194","38,9693988",6,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA GIOVANNI BOCCACCIO (14 of nearby context within 120 m),0,863.7,175.4,VIA GIOVANNI BOCCACCIO,14,49.5,0791600000148,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3536834,VIA MADONNA DELLA SPINA,,67,,"16,3068671","38,9796447",,,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA CASTURI (9 of nearby context within 120 m),0,2726.3,164.2,CONTRADA CASTURI,9,0.0,0791600000342,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3602870,VIA MAGNA GRECIA,,3,,"16,3106613","38,9661579",60,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA SALVATORE MICELI (82 of nearby context within 120 m),0,15.3,385.8,VIA SALVATORE MICELI,82,0.0,0791600000027,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516894,VIA MONSIGNOR AZIO DAVOLI,,124,,"16,3384765","38,9528179",66,anncsu_crosswalk_abbreviation_unique_and_civic_rule,street_context_mismatch,point is near validated ANNCSU civics labelled VIA GIOACCHINO DA FIORE (5 of nearby context within 120 m),0,1872.3,194.5,VIA GIOACCHINO DA FIORE,5,0.0,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3516923,VIA MONSIGNOR AZIO DAVOLI,,82,,"16,2841628","38,9466924",66,anncsu_crosswalk_abbreviation_unique_and_civic_rule,street_context_mismatch,point is near validated ANNCSU civics labelled VIA SAVUTANO (5 of nearby context within 120 m),1,2923.4,137.2,VIA SAVUTANO,5,0.0,0791600000354,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519375,VIA PIETRO MANCINI,,2,,"16,3323669","38,933206",67,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA DEL PROGRESSO (10 of nearby context within 120 m),0,3000.9,415.4,VIA DEL PROGRESSO,10,0.0,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3519385,VIA PIETRO MANCINI,,3,,"16,3338563","38,9367633",67,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled VIA CONCIAPELLE (6 of nearby context within 120 m),0,2847.8,164.6,VIA CONCIAPELLE,6,0.0,0791600000352,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3538246,VIA PODGORA,,13,,"16,3068349","38,9690522",36,normalized_street_exact,isolated_point,nearest same-street civic is 918.8 m away,0,1316.9,918.8,VIALE GUGLIELMO MARCONI,11,0.0,0791600000031,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3562965,VIA RAZIONALE,,18,,"16,2432456","38,9259139",,,street_context_mismatch,point is near validated ANNCSU civics labelled VIALE SAN BRUNO (18 of nearby context within 120 m),0,3120.1,294.5,VIALE SAN BRUNO,18,0.0,0791600000387,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3569760,VIA RE DI PUGLIA,,11,,"16,2451574","38,9264539",54,spatially_resolved_candidate,street_context_mismatch,point is near validated ANNCSU civics labelled VIALE SAN BRUNO (6 of nearby context within 120 m),0,2362.4,251.3,VIALE SAN BRUNO,6,0.0,0791600000417,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3569759,VIA RE DI PUGLIA,,3,,"16,2474781","38,9278112",54,spatially_resolved_candidate,street_context_mismatch,point is near validated ANNCSU civics labelled VIALE SAN BRUNO (8 of nearby context within 120 m),0,2420.9,251.3,VIALE SAN BRUNO,8,0.0,0791600000099,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3589433,VIA ROBERTA LANZINO,,40,,"16,318209","38,978132",69,anncsu_crosswalk_abbreviation_unique,street_context_mismatch,point is near validated ANNCSU civics labelled VIA CONFORTI (66 of nearby context within 120 m),0,2162.9,200.0,VIA CONFORTI,66,0.0,0791600000009,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3526189,VIALE SAN FRANCESCO DI PAOLA,,66,,"16,2593481","38,96765",50,normalized_street_exact,street_context_mismatch,point is near validated ANNCSU civics labelled CONTRADA CHIUSA SAMBIASE (12 of nearby context within 120 m),0,,,CONTRADA CHIUSA SAMBIASE,12,74.0,0791600000161,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3527325,CONTRADA ACQUADAUZANO,,375,,"16,3049541","38,9870505",46,normalized_street_exact,needs_manual_coordinate_review,rare census-cell placement for same-street civics,1,3408.7,57.0,CONTRADA ANNUNZIATA,2,0.0,0791600000047,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3532872,CONTRADA CARONTE,,5,,"16,3097082","38,9836895",50,normalized_street_exact,needs_manual_coordinate_review,rare census-cell placement for same-street civics,0,4274.3,209.6,CONTRADA CASTURI,2,0.0,0791600000342,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3530536,CONTRADA PIOMBO ZAPPANOTTE,,8,,"16,2407357","39,0192009",,,needs_manual_coordinate_review,rare census-cell placement for same-street civics,1,9795.4,119.7,,0,,0791600000205,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3530981,PIAZZA MERCATO VECCHIO,,17,,"16,284491","38,9621026",,,needs_manual_coordinate_review,rare census-cell placement for same-street civics,2,2875.2,18.3,VIA DEI PATRIOTI SAMBIASINI 1848,31,0.0,0791600000144,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3529268,VIA ANTONIO MISIANI,,4,,"16,3216624","38,9703552",12,anncsu_crosswalk_abbreviation_unique,needs_manual_coordinate_review,rare census-cell placement for same-street civics,3,1248.9,64.2,VIA TOMMASO MARIA FUSCO,45,0.0,0791600000462,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3529271,VIA ANTONIO MISIANI,,5,,"16,3206506","38,9705305",12,anncsu_crosswalk_abbreviation_unique,needs_manual_coordinate_review,rare census-cell placement for same-street civics,2,1159.1,89.8,VIA XX SETTEMBRE,48,0.0,0791600000017,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520037,VIA LUIGI GALVANI,,10,,"16,3145036","38,9698506",,,needs_manual_coordinate_review,rare census-cell placement for same-street civics,1,1774.0,78.9,VIA CAIO FIORE,25,8.6,0791600000023,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3520034,VIA LUIGI GALVANI,,11,,"16,3152751","38,9702276",,,needs_manual_coordinate_review,rare census-cell placement for same-street civics,1,1846.7,78.9,VIA CAIO FIORE,24,0.0,0791600000015,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
3522157,VIA LUIGI GALVANI,,9,,"16,3177124","38,9729637",,,needs_manual_coordinate_review,rare census-cell placement for same-street civics,0,2122.6,369.9,CORSO GIOVANNI NICOTERA,40,0.0,0791600000016,exclude_from_future_geometry_until_reviewed,Coordinate suspect is a geometry-quality signal only; do not modify ANNCSU raw.
